sample_index	mutation_index	cluster_index	var	depth
3	30	30	20	98
3	31	31	0	98
3	32	32	1	113
3	33	33	4	94
3	34	34	0	101
3	35	35	1	107
3	36	36	0	112
3	37	37	10	109
3	38	38	2	92
3	39	39	0	85
3	40	40	1	97
3	41	41	5	94
3	42	42	14	77
3	43	43	0	91
3	44	44	0	88
3	45	45	1	96
3	46	46	4	107
3	47	47	0	100
3	48	48	0	101
3	49	49	0	108
4	0	0	35	83
4	1	1	9	88
4	2	2	0	95
4	3	3	0	113
4	4	4	5	104
4	5	5	1	96
4	6	6	3	108
4	7	7	18	99
4	8	8	27	89
4	9	9	11	98
4	10	10	0	112
4	11	11	4	83
4	12	12	0	100
4	13	13	4	99
4	14	14	4	100
4	15	15	4	89
4	16	16	1	96
4	17	17	38	121
4	18	18	2	119
4	19	19	0	105
4	20	20	3	100
4	21	21	1	103
4	22	22	1	93
4	23	23	8	101
4	24	24	2	102
4	25	25	2	111
4	26	26	0	123
4	27	27	1	108
4	28	28	0	83
4	29	29	4	104
4	30	30	13	82
4	31	31	1	79
4	32	32	0	90
4	33	33	0	97
4	34	34	0	104
4	35	35	0	96
4	36	36	0	91
4	37	37	1	97
4	38	38	0	101
4	39	39	1	109
4	40	40	2	93
4	41	41	16	105
4	42	42	12	98
4	43	43	1	104
4	44	44	0	95
4	45	45	1	83
4	46	46	0	101
4	47	47	1	131
4	48	48	0	112
4	49	49	1	104
5	0	0	37	119
5	1	1	8	78
5	2	2	0	90
5	3	3	1	100
5	4	4	7	114
5	5	5	0	129
5	6	6	0	98
5	7	7	10	99
5	8	8	24	94
5	9	9	2	106
5	10	10	1	94
5	11	11	2	87
5	12	12	4	103
5	13	13	3	107
5	14	14	6	110
5	15	15	0	107
5	16	16	1	104
5	17	17	20	99
5	18	18	3	98
5	19	19	3	94
5	20	20	5	103
5	21	21	2	89
5	22	22	9	101
5	23	23	2	99
5	24	24	2	110
5	25	25	1	90
5	26	26	0	109
5	27	27	1	111
5	28	28	2	118
5	29	29	2	100
5	30	30	10	112
5	31	31	3	100
5	32	32	6	100
5	33	33	0	108
5	34	34	0	87
5	35	35	2	83
5	36	36	0	96
5	37	37	1	88
5	38	38	0	110
5	39	39	0	112
5	40	40	0	86
5	41	41	7	99
5	42	42	8	90
5	43	43	4	84
5	44	44	7	85
5	45	45	0	95
5	46	46	0	104
5	47	47	0	103
5	48	48	1	129
5	49	49	0	100
6	0	0	38	111
6	1	1	2	77
6	2	2	0	83
6	3	3	1	98
6	4	4	6	87
6	5	5	1	93
6	6	6	0	91
6	7	7	8	100
6	8	8	16	90
6	9	9	5	86
6	10	10	0	105
6	11	11	4	92
6	12	12	2	110
6	13	13	2	101
6	14	14	4	106
6	15	15	3	132
6	16	16	2	86
6	17	17	33	102
6	18	18	2	102
6	19	19	1	79
6	20	20	3	81
6	21	21	0	107
6	22	22	2	98
6	23	23	10	97
6	24	24	1	104
6	25	25	4	114
6	26	26	0	80
6	27	27	3	93
6	28	28	0	92
6	29	29	6	85
6	30	30	12	93
6	31	31	0	94
6	32	32	0	83
6	33	33	1	100
6	34	34	1	98
6	35	35	2	101
6	36	36	3	106
6	37	37	0	105
6	38	38	1	95
6	39	39	1	103
6	40	40	0	104
6	41	41	6	104
6	42	42	8	88
6	43	43	0	100
6	44	44	0	106
6	45	45	0	102
6	46	46	0	91
6	47	47	0	85
6	48	48	0	101
6	49	49	0	98
7	0	0	20	85
7	1	1	4	100
7	2	2	0	116
7	3	3	1	108
7	4	4	8	107
7	5	5	0	98
7	6	6	0	91
7	7	7	16	97
7	8	8	13	94
7	9	9	9	100
7	10	10	1	103
7	11	11	1	105
7	12	12	2	112
7	13	13	3	89
7	14	14	2	112
7	15	15	0	99
7	16	16	0	114
7	17	17	27	95
7	18	18	1	92
7	19	19	1	101
7	20	20	3	91
7	21	21	0	115
7	22	22	8	103
7	23	23	8	117
7	24	24	1	119
7	25	25	0	94
7	26	26	0	96
7	27	27	2	88
7	28	28	4	105
7	29	29	3	102
7	30	30	16	120
7	31	31	0	98
7	32	32	3	122
7	33	33	3	116
7	34	34	0	101
7	35	35	1	103
7	36	36	2	106
7	37	37	0	96
7	38	38	1	99
7	39	39	7	130
7	40	40	1	103
7	41	41	6	98
7	42	42	9	100
7	43	43	0	90
7	44	44	1	87
7	45	45	0	95
7	46	46	1	89
7	47	47	0	129
7	48	48	1	92
7	49	49	2	104
8	0	0	46	95
8	1	1	8	93
8	2	2	0	101
8	3	3	0	95
8	4	4	5	89
8	5	5	1	105
8	6	6	1	111
8	7	7	9	100
8	8	8	31	107
8	9	9	9	97
8	10	10	0	102
8	11	11	7	94
8	12	12	4	80
8	13	13	4	102
8	14	14	2	94
8	15	15	1	103
8	16	16	0	105
8	17	17	38	95
8	18	18	2	104
8	19	19	0	118
8	20	20	6	101
8	21	21	1	84
8	22	22	4	90
8	23	23	9	91
8	24	24	5	81
8	25	25	0	128
8	26	26	0	106
8	27	27	7	95
8	28	28	1	114
8	29	29	2	115
8	30	30	10	98
8	31	31	0	110
8	32	32	3	84
8	33	33	0	108
8	34	34	2	104
8	35	35	0	89
8	36	36	0	91
8	37	37	1	102
8	38	38	0	89
8	39	39	0	121
8	40	40	0	98
8	41	41	6	82
8	42	42	24	97
8	43	43	0	89
8	44	44	0	114
8	45	45	4	105
8	46	46	0	126
8	47	47	0	104
8	48	48	0	86
8	49	49	0	88
9	0	0	37	95
9	1	1	5	92
9	2	2	0	106
9	3	3	4	107
9	4	4	2	107
9	5	5	1	107
9	6	6	1	101
9	7	7	16	99
9	8	8	26	106
9	9	9	4	97
9	10	10	0	105
9	11	11	7	113
9	12	12	0	102
9	13	13	6	104
9	14	14	3	107
9	15	15	2	103
9	16	16	0	110
9	17	17	27	98
9	18	18	2	95
9	19	19	0	102
9	20	20	4	122
9	21	21	1	103
9	22	22	0	111
9	23	23	2	115
9	24	24	2	84
9	25	25	1	111
9	26	26	0	87
9	27	27	1	122
9	28	28	3	97
9	29	29	1	79
9	30	30	12	112
9	31	31	1	104
9	32	32	0	102
9	33	33	1	100
9	34	34	0	99
9	35	35	0	111
9	36	36	0	97
9	37	37	2	98
9	38	38	1	96
9	39	39	1	102
9	40	40	2	106
9	41	41	4	89
9	42	42	9	124
9	43	43	1	105
9	44	44	0	112
9	45	45	0	96
9	46	46	0	76
9	47	47	0	115
9	48	48	4	122
9	49	49	1	101
