sample_index	mutation_index	cluster_index	var	depth
6	23	23	0	81
6	24	24	0	116
6	25	25	0	90
6	26	26	30	97
6	27	27	15	102
6	28	28	16	105
6	29	29	4	106
6	30	30	2	106
6	31	31	19	114
6	32	32	0	93
6	33	33	0	83
6	34	34	0	84
6	35	35	1	115
6	36	36	0	111
6	37	37	23	85
6	38	38	25	87
6	39	39	0	95
6	40	40	0	100
6	41	41	37	95
6	42	42	2	102
6	43	43	18	114
6	44	44	0	110
6	45	45	4	110
6	46	46	25	100
6	47	47	2	93
6	48	48	0	102
6	49	49	0	88
7	0	0	52	115
7	1	1	0	95
7	2	2	40	113
7	3	3	40	110
7	4	4	1	91
7	5	5	2	101
7	6	6	2	101
7	7	7	2	96
7	8	8	8	105
7	9	9	23	82
7	10	10	1	67
7	11	11	1	109
7	12	12	1	106
7	13	13	0	113
7	14	14	9	109
7	15	15	1	91
7	16	16	2	102
7	17	17	4	115
7	18	18	3	88
7	19	19	0	80
7	20	20	1	106
7	21	21	5	96
7	22	22	15	104
7	23	23	0	94
7	24	24	1	114
7	25	25	0	90
7	26	26	31	97
7	27	27	19	94
7	28	28	11	82
7	29	29	1	90
7	30	30	0	93
7	31	31	12	89
7	32	32	1	102
7	33	33	1	96
7	34	34	0	80
7	35	35	2	96
7	36	36	0	75
7	37	37	23	95
7	38	38	35	104
7	39	39	4	114
7	40	40	0	96
7	41	41	41	75
7	42	42	2	104
7	43	43	16	81
7	44	44	1	98
7	45	45	4	76
7	46	46	20	98
7	47	47	0	110
7	48	48	0	117
7	49	49	0	115
8	0	0	44	94
8	1	1	0	89
8	2	2	31	109
8	3	3	38	110
8	4	4	3	117
8	5	5	1	92
8	6	6	0	84
8	7	7	0	95
8	8	8	3	106
8	9	9	34	117
8	10	10	0	98
8	11	11	2	96
8	12	12	0	109
8	13	13	0	105
8	14	14	2	107
8	15	15	4	94
8	16	16	1	101
8	17	17	5	85
8	18	18	1	102
8	19	19	1	126
8	20	20	0	108
8	21	21	4	121
8	22	22	18	98
8	23	23	2	87
8	24	24	0	104
8	25	25	1	107
8	26	26	38	97
8	27	27	24	116
8	28	28	14	94
8	29	29	4	105
8	30	30	0	87
8	31	31	18	104
8	32	32	4	84
8	33	33	0	121
8	34	34	1	96
8	35	35	3	90
8	36	36	2	100
8	37	37	22	116
8	38	38	27	106
8	39	39	0	103
8	40	40	7	92
8	41	41	49	104
8	42	42	2	115
8	43	43	15	83
8	44	44	1	100
8	45	45	3	105
8	46	46	22	99
8	47	47	0	89
8	48	48	1	95
8	49	49	2	108
9	0	0	26	89
9	1	1	0	95
9	2	2	18	96
9	3	3	23	95
9	4	4	1	104
9	5	5	6	92
9	6	6	1	95
9	7	7	1	114
9	8	8	5	102
9	9	9	20	113
9	10	10	0	96
9	11	11	0	93
9	12	12	0	92
9	13	13	1	106
9	14	14	2	100
9	15	15	0	88
9	16	16	0	122
9	17	17	1	93
9	18	18	3	102
9	19	19	1	102
9	20	20	2	103
9	21	21	6	83
9	22	22	11	99
9	23	23	0	94
9	24	24	0	93
9	25	25	0	97
9	26	26	27	81
9	27	27	10	105
9	28	28	8	100
9	29	29	1	104
9	30	30	0	89
9	31	31	10	99
9	32	32	0	98
9	33	33	0	91
9	34	34	0	89
9	35	35	2	106
9	36	36	1	102
9	37	37	12	84
9	38	38	22	97
9	39	39	0	110
9	40	40	0	113
9	41	41	28	101
9	42	42	2	104
9	43	43	18	86
9	44	44	0	113
9	45	45	5	99
9	46	46	15	92
9	47	47	4	95
9	48	48	0	89
9	49	49	2	99
