sample_index	mutation_index	cluster_index	var	depth
5	14	14	0	118
5	15	15	27	88
5	16	16	0	104
5	17	17	1	86
5	18	18	49	91
5	19	19	17	91
5	20	20	4	114
5	21	21	3	107
5	22	22	26	111
5	23	23	0	82
5	24	24	51	98
5	25	25	3	121
5	26	26	1	104
5	27	27	4	104
5	28	28	1	102
5	29	29	1	80
5	30	30	0	105
5	31	31	1	102
5	32	32	7	88
5	33	33	1	107
5	34	34	3	103
5	35	35	9	85
5	36	36	1	98
5	37	37	2	100
5	38	38	17	111
5	39	39	4	102
5	40	40	7	92
5	41	41	0	110
5	42	42	2	104
5	43	43	1	96
5	44	44	1	114
5	45	45	35	114
5	46	46	5	100
5	47	47	0	92
5	48	48	0	100
5	49	49	0	108
6	0	0	32	104
6	1	1	2	92
6	2	2	2	84
6	3	3	1	93
6	4	4	0	89
6	5	5	7	107
6	6	6	17	118
6	7	7	14	101
6	8	8	1	95
6	9	9	0	94
6	10	10	4	107
6	11	11	3	113
6	12	12	8	105
6	13	13	0	98
6	14	14	1	86
6	15	15	11	100
6	16	16	0	123
6	17	17	0	100
6	18	18	31	98
6	19	19	5	99
6	20	20	1	93
6	21	21	2	120
6	22	22	13	92
6	23	23	1	96
6	24	24	23	106
6	25	25	2	83
6	26	26	0	91
6	27	27	0	99
6	28	28	0	90
6	29	29	2	107
6	30	30	1	105
6	31	31	1	100
6	32	32	1	107
6	33	33	1	83
6	34	34	1	86
6	35	35	4	112
6	36	36	0	100
6	37	37	3	98
6	38	38	10	121
6	39	39	0	102
6	40	40	5	106
6	41	41	0	98
6	42	42	1	104
6	43	43	3	98
6	44	44	0	106
6	45	45	12	92
6	46	46	1	103
6	47	47	0	106
6	48	48	1	91
6	49	49	0	78
7	0	0	34	105
7	1	1	0	88
7	2	2	1	92
7	3	3	0	132
7	4	4	1	98
7	5	5	9	85
7	6	6	20	103
7	7	7	19	85
7	8	8	0	97
7	9	9	1	102
7	10	10	2	103
7	11	11	6	85
7	12	12	7	99
7	13	13	2	102
7	14	14	1	83
7	15	15	30	103
7	16	16	1	106
7	17	17	0	109
7	18	18	35	103
7	19	19	13	95
7	20	20	0	99
7	21	21	0	93
7	22	22	20	91
7	23	23	2	106
7	24	24	43	108
7	25	25	0	90
7	26	26	3	118
7	27	27	0	104
7	28	28	2	89
7	29	29	1	97
7	30	30	1	95
7	31	31	0	96
7	32	32	1	89
7	33	33	0	117
7	34	34	4	101
7	35	35	6	79
7	36	36	0	115
7	37	37	1	97
7	38	38	12	100
7	39	39	7	111
7	40	40	14	95
7	41	41	0	103
7	42	42	1	103
7	43	43	1	106
7	44	44	3	101
7	45	45	27	95
7	46	46	3	87
7	47	47	0	92
7	48	48	0	104
7	49	49	0	106
8	0	0	37	113
8	1	1	5	98
8	2	2	7	76
8	3	3	1	101
8	4	4	1	110
8	5	5	4	98
8	6	6	13	84
8	7	7	28	100
8	8	8	1	85
8	9	9	0	89
8	10	10	2	104
8	11	11	6	111
8	12	12	6	96
8	13	13	1	102
8	14	14	2	115
8	15	15	16	101
8	16	16	0	107
8	17	17	1	92
8	18	18	41	109
8	19	19	3	96
8	20	20	1	95
8	21	21	0	113
8	22	22	16	111
8	23	23	0	95
8	24	24	25	93
8	25	25	3	106
8	26	26	1	108
8	27	27	0	94
8	28	28	8	96
8	29	29	0	93
8	30	30	0	112
8	31	31	0	95
8	32	32	7	104
8	33	33	0	85
8	34	34	4	113
8	35	35	4	99
8	36	36	1	103
8	37	37	2	85
8	38	38	8	92
8	39	39	8	105
8	40	40	5	99
8	41	41	0	102
8	42	42	1	85
8	43	43	0	106
8	44	44	1	108
8	45	45	17	93
8	46	46	3	89
8	47	47	0	107
8	48	48	0	94
8	49	49	0	88
9	0	0	53	112
9	1	1	2	105
9	2	2	2	92
9	3	3	1	90
9	4	4	0	83
9	5	5	10	100
9	6	6	13	88
9	7	7	29	96
9	8	8	0	112
9	9	9	2	117
9	10	10	5	91
9	11	11	7	107
9	12	12	5	95
9	13	13	0	100
9	14	14	2	91
9	15	15	13	103
9	16	16	4	94
9	17	17	0	99
9	18	18	31	93
9	19	19	11	90
9	20	20	2	123
9	21	21	1	100
9	22	22	19	88
9	23	23	2	110
9	24	24	30	91
9	25	25	3	87
9	26	26	4	91
9	27	27	1	121
9	28	28	0	100
9	29	29	0	83
9	30	30	2	109
9	31	31	1	104
9	32	32	2	86
9	33	33	0	96
9	34	34	3	78
9	35	35	9	110
9	36	36	1	81
9	37	37	0	91
9	38	38	13	94
9	39	39	10	110
9	40	40	4	84
9	41	41	1	95
9	42	42	1	97
9	43	43	0	105
9	44	44	1	100
9	45	45	23	105
9	46	46	7	121
9	47	47	0	76
9	48	48	0	105
9	49	49	1	106
